TGEAPCET-2024 LAST RANK STATEMENT FIRST PHASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inst
 Code",Institute Name,Place,"Dist 
Code",Co Education,College Type,Year of Estab,Branch Code,Branch Name,"OC 
BOYS","OC 
GIRLS","BC_A 
BOYS","BC_A 
GIRLS","BC_B 
BOYS","BC_B 
GIRLS","BC_C 
BOYS","BC_C 
GIRLS","BC_D 
BOYS","BC_D 
GIRLS","BC_E 
BOYS","BC_E 
GIRLS","SC 
BOYS","SC 
GIRLS","ST 
BOYS","ST 
GIRLS","EWS 
GEN OU","EWS 
GIRLS OU",Tuition Fee,Affiliated To
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,GIRLS,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,107082,NA,147994,NA,158519,NA,107082,NA,161098,NA,161355,NA,170273,NA,166714,NA,136663,95000,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,87386,NA,138933,NA,126287,NA,135225,NA,120022,NA,159531,NA,142914,NA,131052,NA,150377,95000,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,113218,NA,160349,NA,164252,NA,113218,NA,141815,NA,151234,NA,165986,NA,155702,NA,113218,95000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,15151,NA,34706,NA,21747,NA,52800,NA,21372,NA,32579,NA,44092,NA,69160,NA,16386,75000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,16158,NA,29913,NA,24462,NA,70138,NA,22234,NA,19301,NA,62931,NA,76000,NA,17407,75000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,28055,NA,63054,NA,36991,NA,28055,NA,36828,NA,81679,NA,104790,NA,136951,NA,30417,75000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,47338,NA,103818,NA,74167,NA,88188,NA,86453,NA,84693,NA,166787,NA,166736,NA,75871,75000,JNTUH
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,NA,21801,NA,51057,NA,30763,NA,21801,NA,24874,NA,57108,NA,84043,NA,119156,NA,24881,75000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,80878,90454,147512,147512,110408,120092,80878,90454,104926,104926,147363,162200,169369,170423,172648,177094,112742,119183,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,74965,74965,136953,156255,162851,162851,74965,74965,159580,164341,173863,173863,173158,176833,180258,180258,74965,74965,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),77627,77627,162330,163765,117108,117336,77627,77627,103074,106569,88504,149603,169482,169981,171842,175161,111090,111090,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,74951,75103,139964,148571,105380,107297,95897,95897,95845,95845,141551,147228,166891,166891,168861,177431,100431,105098,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),63122,90850,154481,154481,110619,110619,63122,98913,99472,99472,115923,115923,168874,169795,171332,175513,101354,112077,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82547,82852,155296,155296,113462,117434,82547,82852,119294,119294,157682,157682,168206,170129,173639,173883,116724,116724,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116171,116171,138587,138587,116171,140140,116171,116171,145290,150817,139328,139328,172536,173857,179632,179632,151194,151194,72000,JNTUH
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,146598,146598,157863,157863,146598,146598,146598,146598,162546,175687,146598,146598,177925,177925,146598,146598,146598,146598,72000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,105447,105447,158529,163862,120175,123193,105447,105447,107633,107633,159838,160606,169394,169394,177251,177749,112984,114008,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,113929,118588,162737,162737,158308,163443,113929,153584,159153,159153,164014,164014,177487,177906,179863,179863,113929,118588,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),89577,101059,164494,164494,115674,120255,89577,101059,105092,112522,115225,115225,167576,168334,175786,178410,110161,115120,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),89402,96916,159355,159355,108992,111991,105703,105703,104112,109674,154625,156458,167649,167649,171930,177884,111251,111251,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,69783,78492,149346,149346,106155,106155,119644,119644,94121,94121,137509,137509,166427,166427,166756,174829,101374,105498,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),75650,75650,154709,159165,103087,110641,75650,75650,96876,96876,152288,154360,165203,167733,171126,177815,103474,107551,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),103918,103918,148274,148274,127001,128865,103918,124896,123887,124187,163453,163453,170559,170991,177361,177361,128292,135284,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,80887,80887,164640,164640,105609,107482,115140,115140,112864,117975,111791,111791,165171,169426,172106,172365,118472,118472,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,90393,90393,146532,151617,136280,143288,90393,90393,119978,137729,145687,145687,170538,172438,179891,179891,157976,157976,68000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,128148,128148,152544,152544,128148,128148,178773,178773,179183,179183,180064,180064,175838,175838,176401,179679,128148,128148,68000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,49713,56675,141510,147875,111448,111448,49713,101688,83507,95936,122303,122303,167970,171422,170739,170739,84848,110948,50000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,40398,40398,52191,138379,68610,74363,107379,107379,63746,70264,78371,127792,132718,151633,132807,150059,57125,57125,50000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),42864,49732,130275,150893,93042,93042,42864,49732,68395,91924,95557,153185,157916,171473,161800,173951,69221,69221,50000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,59307,59307,163888,163888,85753,106086,59307,59307,76774,76774,111965,111965,127472,175695,160574,160574,87540,107411,50000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,40009,40009,40009,86375,74370,103983,85918,85918,78771,78771,127480,127480,171017,171017,146534,156384,49867,62854,50000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,9959,10369,28136,28136,15095,15095,41640,41640,13921,15358,26178,29034,48497,49355,53389,63900,10519,10875,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,BME,BIO-MEDICAL ENGINEERING,59576,59576,157979,157979,115585,115585,59576,59576,96028,96028,127667,127667,116854,147906,105158,149394,83586,83586,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CHE,CHEMICAL ENGINEERING,46535,55582,119151,144392,68909,71402,155609,155609,73631,73631,75310,145239,135547,152628,123447,169118,75229,75229,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CIV,CIVIL ENGINEERING,22844,42390,103688,103688,86305,86305,64528,64528,62321,62321,93088,93088,123857,123857,110029,169500,54648,75461,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,10885,11233,28761,28761,17103,17103,10885,57707,16049,16049,10885,41483,49875,51489,53283,63972,11573,11577,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),8900,9243,22985,25943,13782,13782,15163,15163,12832,14548,28735,35883,43878,43878,51516,59946,9698,10596,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,7079,8201,19604,22191,11114,12166,34925,34925,10864,12655,23503,25559,35088,35716,40011,47227,8176,8853,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),8082,8954,21617,24725,12733,12992,41018,41018,11883,11883,26370,26370,40145,40580,43107,55439,8696,10477,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,13589,14561,40762,40762,22632,22632,61900,61900,19279,21501,47874,60973,67295,67295,71391,86530,15918,15918,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,24796,28303,74497,74497,44533,44533,24796,28303,36485,36485,35868,88230,83578,101700,74273,118386,29031,37223,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,43571,64252,99503,99503,84881,109180,152483,152483,69011,69011,77242,96259,111925,128885,130670,168751,51613,84184,135000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,PHE,PHARMACEUTICAL ENGINEERING,63079,65201,94569,117348,137859,137859,63079,65201,130815,130815,151185,151185,171268,171268,154102,167301,106329,106329,135000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,GIRLS,PVT,2012,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,8620,NA,24640,NA,12901,NA,34891,NA,13461,NA,25084,NA,40404,NA,57363,NA,9890,120000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,GIRLS,PVT,2012,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,8787,NA,24767,NA,12297,NA,35023,NA,13650,NA,24967,NA,44039,NA,59918,NA,9998,120000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,GIRLS,PVT,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,14861,NA,36611,NA,22919,NA,54411,NA,16835,NA,35979,NA,71913,NA,99660,NA,16142,120000,JNTUH
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,GIRLS,PVT,2012,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,33734,NA,73688,NA,56339,NA,33734,NA,59035,NA,104583,NA,113605,NA,132256,NA,37578,120000,JNTUH
CASR,COLLEGE OF AGRICULTURAL ENGG,SANGAREDDY,SRD,COED,UNIV,2011,AGR,AGRICULTURAL ENGINEERING,64386,64386,141016,141016,118374,118374,64386,64386,97288,97288,83433,83433,147527,147527,137468,137468,124480,124480,45950,PJTSAU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3362,3795,8813,9932,4694,6252,4311,4311,4105,5705,9574,10702,13543,18849,16759,21468,3777,4544,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,BIO,BIO-TECHNOLOGY,34562,34562,48429,138659,67642,67642,34562,34562,51600,54087,34562,34562,94890,94890,92042,92042,68109,68109,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CHE,CHEMICAL ENGINEERING,30023,30023,130207,130207,56107,68640,30023,30023,53846,53846,32121,32121,96875,115022,69949,126409,46646,46646,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIC,CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY),3616,3616,8726,11017,3969,5121,22609,22609,4665,4665,6034,6034,13960,15021,17120,17120,3735,4588,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CIV,CIVIL ENGINEERING,25290,29569,51920,108938,41778,44922,25290,147759,44119,52873,54497,56943,67032,67032,51020,52441,43942,45130,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSE,COMPUTER SCIENCE AND ENGINEERING,1903,2191,4037,5360,2638,3315,6390,6390,2764,3327,3468,6154,9605,14056,10684,12963,2432,2589,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2099,2649,4482,4930,2664,3567,2099,2649,2933,3518,2400,6300,11597,14461,10455,13028,2644,2744,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,4989,6204,14084,18631,7472,8092,10161,21580,8032,9247,12847,22327,23888,26113,19989,26744,6308,6963,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,11431,12015,29044,47758,18385,21494,11431,12015,20883,20883,35484,35484,34757,43438,27489,41662,14467,15767,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,INF,INFORMATION TECHNOLOGY,3929,4430,9565,12518,5667,6685,14825,20049,5651,7000,6405,13045,23007,23007,20815,31903,4849,4849,140000,OU
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,MEC,MECHANICAL ENGINEERING,21683,26273,61538,79595,25877,56128,33679,33679,34840,43909,52894,60167,68793,78775,63659,66901,32327,37153,140000,OU
CDTK,COLLEGE OF DAIRY TECHNOLOGY,KAMAREDDY,KMR,COED,UNIV,2007,DRG,DAIRYING,90047,143066,138491,143066,168714,168714,90047,143066,133856,143066,90047,143066,169667,180108,160247,177741,90047,143066,45950,PVNRTVU
CFSR,COLLEGE OF FOOD SCIENCE AND TECHNOLOGY,RUDRUR,NZB,COED,GOV,2015,FDT,FOOD TECHNOLOGY,83102,83102,164020,164020,113602,113602,83102,83102,109664,109664,94146,94146,174504,174504,149561,149561,135443,135443,9700,PJTSAU
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,109446,109446,143807,143807,109446,109446,109446,109446,130185,130185,109446,109446,167394,173508,169974,169974,164705,164705,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),68518,68518,105079,154148,119290,119290,68518,68518,96211,96211,154512,164408,168448,168448,165517,170434,91778,91778,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,57476,57476,73757,73757,97617,100900,66725,66725,86382,86708,140559,152381,153910,153910,143024,143024,79354,82500,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),58705,58705,156232,160293,109277,109277,58705,58705,95832,104195,75404,161965,166387,166387,163516,179065,82653,94976,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,50109,50109,156684,156684,100140,100140,50109,75171,61914,61914,107208,107208,121813,121813,167660,168603,59988,108329,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,129023,129023,129023,162684,152962,153630,129023,129023,129023,157890,155133,155133,180022,180022,176858,176858,129023,129023,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,100348,100348,161334,162732,100348,100348,100348,100348,147577,147577,100348,100348,167067,167067,180129,180129,100348,100348,60000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CIV,CIVIL ENGINEERING,137142,137142,137142,137142,137142,137142,137142,137142,137142,137142,137142,137142,178842,178842,176983,176983,137142,137142,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,68492,68492,158728,158728,94641,97926,68492,97187,88525,95371,77277,105918,167829,167829,178867,178867,106186,106186,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSG,COMPUTER SCIENCE & DESIGN,77451,100809,147371,147371,145017,145017,77451,100809,148090,148090,117516,117516,135642,135642,149229,149229,138410,138410,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,91964,91964,155812,155812,133772,133772,127541,127541,121912,129997,151342,153794,174663,174898,180185,180185,158726,159215,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,91397,91397,164129,164360,161096,161096,91397,91397,162306,162306,160765,160765,172068,172068,137234,137234,130158,130158,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,154925,154925,158566,158566,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925,63000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,88991,94393,162738,162738,121018,121018,88991,117466,117756,117756,141099,141099,176383,176383,178711,178711,145326,145326,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),83467,83467,141415,142167,94624,94624,95468,95468,93456,93456,83467,102627,173094,173094,173752,179671,118046,118046,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,93212,96270,137981,137981,133927,141949,93212,136258,127445,127445,147800,147800,174208,174208,131413,165023,102655,147932,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,104332,104332,155800,155800,154544,154544,145877,145877,144549,144549,159793,159793,177748,177748,149400,153341,104332,139854,60000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),34680,34680,79861,79861,45416,50332,113690,113690,45595,45595,81699,96737,113689,113689,120294,136508,36869,36869,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,27539,27539,64382,64382,39945,39945,83499,139719,36433,36433,60371,60371,84874,84874,93173,99093,32595,32595,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),31553,31698,75034,75034,43896,43896,59228,124788,41477,41477,76762,80187,106134,106134,115032,146872,34949,34949,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,38265,38265,84968,93645,54048,54418,38265,38265,40215,46532,69289,69289,105020,105020,98974,132864,43765,43784,105000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,49602,59494,95967,156324,81528,81528,49602,59494,54394,95412,49602,59494,91456,122328,139541,177274,93530,93530,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),16814,17213,44764,44764,24712,24712,40683,40683,23318,23318,44980,68664,68135,68135,75197,75197,18266,18266,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,14428,14428,35116,35116,19810,20761,49344,65307,20088,20675,36039,40426,54423,54423,58358,67163,15993,15993,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),16714,16714,42270,43737,23302,23302,78608,78608,23660,23660,39551,51950,63922,65822,73521,91490,18164,18164,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,22370,22370,59833,59833,37150,37150,84201,84201,32218,32218,61053,61053,78054,80014,81604,115856,24385,26633,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,40718,40718,72705,72705,51928,74721,40718,40718,57798,57798,40718,40718,70680,105482,102979,102979,66077,66077,115000,JNTUH
CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,61068,86902,108906,108906,93575,112986,61068,86902,76687,92366,117294,117294,112665,178926,112680,128078,77606,113850,115000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),30195,30195,68374,69906,40636,42372,38235,81526,40309,43063,72819,100052,106994,110398,126433,153426,31711,31711,110000,JNTUH
